,hh,hv,vv,vh
784,2.0294189453125,2.02178955078125,2.0294189453125,2.0294189453125
785,2.03704833984375,2.0294189453125,2.03704833984375,2.03704833984375
786,2.044677734375,2.03704833984375,2.044677734375,2.044677734375
787,2.05230712890625,2.044677734375,2.05230712890625,2.05230712890625
788,2.0599365234375,2.05230712890625,2.0599365234375,2.0599365234375
789,2.06756591796875,2.0599365234375,2.06756591796875,2.06756591796875
790,2.0751953125,2.06756591796875,2.0751953125,2.0751953125
791,2.08282470703125,2.0751953125,2.08282470703125,2.08282470703125
792,2.0904541015625,2.08282470703125,2.0904541015625,2.0904541015625
793,2.09808349609375,2.0904541015625,2.09808349609375,2.09808349609375
794,2.105712890625,2.09808349609375,2.105712890625,2.105712890625
795,2.11334228515625,2.105712890625,2.11334228515625,2.11334228515625
796,2.1209716796875,2.11334228515625,2.1209716796875,2.1209716796875
797,2.12860107421875,2.1209716796875,2.12860107421875,2.12860107421875
798,2.13623046875,2.12860107421875,2.13623046875,2.13623046875
799,2.14385986328125,2.13623046875,2.14385986328125,2.14385986328125
800,2.1514892578125,2.14385986328125,2.1514892578125,2.1514892578125
801,2.15911865234375,2.1514892578125,2.15911865234375,2.15911865234375
802,2.166748046875,2.15911865234375,2.166748046875,2.166748046875
803,2.17437744140625,2.166748046875,2.17437744140625,2.17437744140625
804,2.1820068359375,2.17437744140625,2.1820068359375,2.1820068359375
805,2.18963623046875,2.1820068359375,2.18963623046875,2.18963623046875
806,2.197265625,2.18963623046875,2.197265625,2.197265625
807,2.20489501953125,2.197265625,2.20489501953125,2.20489501953125
808,2.2125244140625,2.20489501953125,2.2125244140625,2.2125244140625
809,2.22015380859375,2.2125244140625,2.22015380859375,2.22015380859375
810,2.227783203125,2.22015380859375,2.227783203125,2.227783203125
811,2.23541259765625,2.227783203125,2.23541259765625,2.23541259765625
812,2.2430419921875,2.23541259765625,2.2430419921875,2.2430419921875
813,2.25067138671875,2.2430419921875,2.25067138671875,2.25067138671875
814,2.25830078125,2.25067138671875,2.25830078125,2.25830078125
815,2.26593017578125,2.25830078125,2.26593017578125,2.26593017578125
816,2.2735595703125,2.26593017578125,2.2735595703125,2.2735595703125
817,2.28118896484375,2.2735595703125,2.28118896484375,2.28118896484375
818,2.288818359375,2.28118896484375,2.288818359375,2.288818359375
819,2.29644775390625,2.288818359375,2.29644775390625,2.29644775390625
820,2.3040771484375,2.29644775390625,2.3040771484375,2.3040771484375
821,2.31170654296875,2.3040771484375,2.31170654296875,2.31170654296875
822,2.3193359375,2.31170654296875,2.3193359375,2.3193359375
823,2.32696533203125,2.3193359375,2.32696533203125,2.32696533203125
824,2.3345947265625,2.32696533203125,2.3345947265625,2.3345947265625
825,2.34222412109375,2.3345947265625,2.34222412109375,2.34222412109375
826,2.349853515625,2.34222412109375,2.349853515625,2.349853515625
827,2.35748291015625,2.349853515625,2.35748291015625,2.35748291015625
828,2.3651123046875,2.35748291015625,2.3651123046875,2.3651123046875
829,2.37274169921875,2.3651123046875,2.37274169921875,2.37274169921875
830,2.38037109375,2.37274169921875,2.38037109375,2.38037109375
831,2.38800048828125,2.38037109375,2.38800048828125,2.38800048828125
832,2.3956298828125,2.38800048828125,2.3956298828125,2.3956298828125
833,2.40325927734375,2.3956298828125,2.40325927734375,2.40325927734375
834,2.410888671875,2.40325927734375,2.410888671875,2.410888671875
835,2.41851806640625,2.410888671875,2.41851806640625,2.41851806640625
836,2.4261474609375,2.41851806640625,2.4261474609375,2.4261474609375
837,2.43377685546875,2.4261474609375,2.43377685546875,2.43377685546875
838,2.44140625,2.43377685546875,2.44140625,2.44140625
839,2.44903564453125,2.44140625,2.44903564453125,2.44903564453125
840,2.4566650390625,2.44903564453125,2.4566650390625,2.4566650390625
841,2.46429443359375,2.4566650390625,2.46429443359375,2.46429443359375
842,2.471923828125,2.46429443359375,2.471923828125,2.471923828125
843,2.47955322265625,2.471923828125,2.47955322265625,2.47955322265625
844,2.4871826171875,2.47955322265625,2.4871826171875,2.4871826171875
845,2.49481201171875,2.4871826171875,2.49481201171875,2.49481201171875
846,2.50244140625,2.49481201171875,2.50244140625,2.50244140625
847,2.51007080078125,2.50244140625,2.51007080078125,2.51007080078125
848,2.5177001953125,2.51007080078125,2.5177001953125,2.5177001953125
849,2.52532958984375,2.5177001953125,2.52532958984375,2.52532958984375
850,2.532958984375,2.52532958984375,2.532958984375,2.532958984375
851,2.54058837890625,2.532958984375,2.54058837890625,2.54058837890625
852,2.5482177734375,2.54058837890625,2.5482177734375,2.5482177734375
853,2.55584716796875,2.5482177734375,2.55584716796875,2.55584716796875
854,2.5634765625,2.55584716796875,2.5634765625,2.5634765625
855,2.57110595703125,2.5634765625,2.57110595703125,2.57110595703125
856,2.5787353515625,2.57110595703125,2.5787353515625,2.5787353515625
857,2.58636474609375,2.5787353515625,2.58636474609375,2.58636474609375
858,2.593994140625,2.58636474609375,2.593994140625,2.593994140625
859,2.60162353515625,2.593994140625,2.60162353515625,2.60162353515625
860,2.6092529296875,2.60162353515625,2.6092529296875,2.6092529296875
861,2.61688232421875,2.6092529296875,2.61688232421875,2.61688232421875
862,2.62451171875,2.61688232421875,2.62451171875,2.62451171875
863,2.63214111328125,2.62451171875,2.63214111328125,2.63214111328125
864,2.6397705078125,2.63214111328125,2.6397705078125,2.6397705078125
865,2.64739990234375,2.6397705078125,2.64739990234375,2.64739990234375
866,2.655029296875,2.64739990234375,2.655029296875,2.655029296875
867,2.66265869140625,2.655029296875,2.66265869140625,2.66265869140625
868,2.6702880859375,2.66265869140625,2.6702880859375,2.6702880859375
869,2.67791748046875,2.6702880859375,2.67791748046875,2.67791748046875
870,2.685546875,2.67791748046875,2.685546875,2.685546875
871,2.69317626953125,2.685546875,2.69317626953125,2.69317626953125
872,2.7008056640625,2.69317626953125,2.7008056640625,2.7008056640625
873,2.70843505859375,2.7008056640625,2.70843505859375,2.70843505859375
874,2.716064453125,2.70843505859375,2.716064453125,2.716064453125
875,2.72369384765625,2.716064453125,2.72369384765625,2.72369384765625
876,2.7313232421875,2.72369384765625,2.7313232421875,2.7313232421875
877,2.73895263671875,2.7313232421875,2.73895263671875,2.73895263671875
878,2.74658203125,2.73895263671875,2.74658203125,2.74658203125
879,2.75421142578125,2.74658203125,2.75421142578125,2.75421142578125
880,2.7618408203125,2.75421142578125,2.7618408203125,2.7618408203125
881,2.76947021484375,2.7618408203125,2.76947021484375,2.76947021484375
882,2.777099609375,2.76947021484375,2.777099609375,2.777099609375
883,2.78472900390625,2.777099609375,2.78472900390625,2.78472900390625
884,2.7923583984375,2.78472900390625,2.7923583984375,2.7923583984375
885,2.79998779296875,2.7923583984375,2.79998779296875,2.79998779296875
886,2.8076171875,2.79998779296875,2.8076171875,2.8076171875
887,2.81524658203125,2.8076171875,2.81524658203125,2.81524658203125
888,2.8228759765625,2.81524658203125,2.8228759765625,2.8228759765625
889,2.83050537109375,2.8228759765625,2.83050537109375,2.83050537109375
890,2.838134765625,2.83050537109375,2.838134765625,2.838134765625
891,2.84576416015625,2.838134765625,2.84576416015625,2.84576416015625
892,2.8533935546875,2.84576416015625,2.8533935546875,2.8533935546875
893,2.86102294921875,2.8533935546875,2.86102294921875,2.86102294921875
894,2.86865234375,2.86102294921875,2.86865234375,2.86865234375
895,2.87628173828125,2.86865234375,2.87628173828125,2.87628173828125
896,2.8839111328125,2.87628173828125,2.8839111328125,2.8839111328125
897,2.89154052734375,2.8839111328125,2.89154052734375,2.89154052734375
898,2.899169921875,2.89154052734375,2.899169921875,2.899169921875
899,2.90679931640625,2.899169921875,2.90679931640625,2.90679931640625
900,2.9144287109375,2.90679931640625,2.9144287109375,2.9144287109375
901,2.92205810546875,2.9144287109375,2.92205810546875,2.92205810546875
902,2.9296875,2.92205810546875,2.9296875,2.9296875
903,2.93731689453125,2.9296875,2.93731689453125,2.93731689453125
904,2.9449462890625,2.93731689453125,2.9449462890625,2.9449462890625
905,2.95257568359375,2.9449462890625,2.95257568359375,2.95257568359375
906,2.960205078125,2.95257568359375,2.960205078125,2.960205078125
907,2.96783447265625,2.960205078125,2.96783447265625,2.96783447265625
908,2.9754638671875,2.96783447265625,2.9754638671875,2.9754638671875
909,2.98309326171875,2.9754638671875,2.98309326171875,2.98309326171875
910,2.99072265625,2.98309326171875,2.99072265625,2.99072265625
911,2.99835205078125,2.99072265625,2.99835205078125,2.99835205078125
912,3.0059814453125,2.99835205078125,3.0059814453125,3.0059814453125
913,3.01361083984375,3.0059814453125,3.01361083984375,3.01361083984375
914,3.021240234375,3.01361083984375,3.021240234375,3.021240234375
915,3.02886962890625,3.021240234375,3.02886962890625,3.02886962890625
916,3.0364990234375,3.02886962890625,3.0364990234375,3.0364990234375
917,3.04412841796875,3.0364990234375,3.04412841796875,3.04412841796875
918,3.0517578125,3.04412841796875,3.0517578125,3.0517578125
919,3.05938720703125,3.0517578125,3.05938720703125,3.05938720703125
920,3.0670166015625,3.05938720703125,3.0670166015625,3.0670166015625
921,3.07464599609375,3.0670166015625,3.07464599609375,3.07464599609375
922,3.082275390625,3.07464599609375,3.082275390625,3.082275390625
923,3.08990478515625,3.082275390625,3.08990478515625,3.08990478515625
924,3.0975341796875,3.08990478515625,3.0975341796875,3.0975341796875
925,3.10516357421875,3.0975341796875,3.10516357421875,3.10516357421875
926,3.11279296875,3.10516357421875,3.11279296875,3.11279296875
927,3.12042236328125,3.11279296875,3.12042236328125,3.12042236328125
928,3.1280517578125,3.12042236328125,3.1280517578125,3.1280517578125
929,3.13568115234375,3.1280517578125,3.13568115234375,3.13568115234375
930,3.143310546875,3.13568115234375,3.143310546875,3.143310546875
931,3.15093994140625,3.143310546875,3.15093994140625,3.15093994140625
932,3.1585693359375,3.15093994140625,3.1585693359375,3.1585693359375
933,3.16619873046875,3.1585693359375,3.16619873046875,3.16619873046875
934,3.173828125,3.16619873046875,3.173828125,3.173828125
935,3.18145751953125,3.173828125,3.18145751953125,3.18145751953125
936,3.1890869140625,3.18145751953125,3.1890869140625,3.1890869140625
937,3.19671630859375,3.1890869140625,3.19671630859375,3.19671630859375
938,3.204345703125,3.19671630859375,3.204345703125,3.204345703125
939,3.21197509765625,3.204345703125,3.21197509765625,3.21197509765625
940,3.2196044921875,3.21197509765625,3.2196044921875,3.2196044921875
941,3.22723388671875,3.2196044921875,3.22723388671875,3.22723388671875
942,3.23486328125,3.22723388671875,3.23486328125,3.23486328125
943,3.24249267578125,3.23486328125,3.24249267578125,3.24249267578125
944,3.2501220703125,3.24249267578125,3.2501220703125,3.2501220703125
945,3.25775146484375,3.2501220703125,3.25775146484375,3.25775146484375
946,3.265380859375,3.25775146484375,3.265380859375,3.265380859375
947,3.27301025390625,3.265380859375,3.27301025390625,3.27301025390625
948,3.2806396484375,3.27301025390625,3.2806396484375,3.2806396484375
949,3.28826904296875,3.2806396484375,3.28826904296875,3.28826904296875
950,3.2958984375,3.28826904296875,3.2958984375,3.2958984375
951,3.30352783203125,3.2958984375,3.30352783203125,3.30352783203125
952,3.3111572265625,3.30352783203125,3.3111572265625,3.3111572265625
953,3.31878662109375,3.3111572265625,3.31878662109375,3.31878662109375
954,3.326416015625,3.31878662109375,3.326416015625,3.326416015625
955,3.33404541015625,3.326416015625,3.33404541015625,3.33404541015625
956,3.3416748046875,3.33404541015625,3.3416748046875,3.3416748046875
957,3.34930419921875,3.3416748046875,3.34930419921875,3.34930419921875
958,3.35693359375,3.34930419921875,3.35693359375,3.35693359375
959,3.36456298828125,3.35693359375,3.36456298828125,3.36456298828125
960,3.3721923828125,3.36456298828125,3.3721923828125,3.3721923828125
961,3.37982177734375,3.3721923828125,3.37982177734375,3.37982177734375
962,3.387451171875,3.37982177734375,3.387451171875,3.387451171875
963,3.39508056640625,3.387451171875,3.39508056640625,3.39508056640625
964,3.4027099609375,3.39508056640625,3.4027099609375,3.4027099609375
965,3.41033935546875,3.4027099609375,3.41033935546875,3.41033935546875
966,3.41796875,3.41033935546875,3.41796875,3.41796875
967,3.42559814453125,3.41796875,3.42559814453125,3.42559814453125
968,3.4332275390625,3.42559814453125,3.4332275390625,3.4332275390625
969,3.44085693359375,3.4332275390625,3.44085693359375,3.44085693359375
970,3.448486328125,3.44085693359375,3.448486328125,3.448486328125
971,3.45611572265625,3.448486328125,3.45611572265625,3.45611572265625
972,3.4637451171875,3.45611572265625,3.4637451171875,3.4637451171875
973,3.47137451171875,3.4637451171875,3.47137451171875,3.47137451171875
974,3.47900390625,3.47137451171875,3.47900390625,3.47900390625
975,3.48663330078125,3.47900390625,3.48663330078125,3.48663330078125
976,3.4942626953125,3.48663330078125,3.4942626953125,3.4942626953125
977,3.50189208984375,3.4942626953125,3.50189208984375,3.50189208984375
978,3.509521484375,3.50189208984375,3.509521484375,3.509521484375
979,3.51715087890625,3.509521484375,3.51715087890625,3.51715087890625
980,3.5247802734375,3.51715087890625,3.5247802734375,3.5247802734375
981,3.53240966796875,3.5247802734375,3.53240966796875,3.53240966796875
982,3.5400390625,3.53240966796875,3.5400390625,3.5400390625
983,3.54766845703125,3.5400390625,3.54766845703125,3.54766845703125
984,3.5552978515625,3.54766845703125,3.5552978515625,3.5552978515625
985,3.56292724609375,3.5552978515625,3.56292724609375,3.56292724609375
986,3.570556640625,3.56292724609375,3.570556640625,3.570556640625
987,3.57818603515625,3.570556640625,3.57818603515625,3.57818603515625
988,3.5858154296875,3.57818603515625,3.5858154296875,3.5858154296875
989,3.59344482421875,3.5858154296875,3.59344482421875,3.59344482421875
990,3.60107421875,3.59344482421875,3.60107421875,3.60107421875
991,3.60870361328125,3.60107421875,3.60870361328125,3.60870361328125
992,3.6163330078125,3.60870361328125,3.6163330078125,3.6163330078125
993,3.62396240234375,3.6163330078125,3.62396240234375,3.62396240234375
994,3.631591796875,3.62396240234375,3.631591796875,3.631591796875
995,3.63922119140625,3.631591796875,3.63922119140625,3.63922119140625
996,3.6468505859375,3.63922119140625,3.6468505859375,3.6468505859375
997,3.65447998046875,3.6468505859375,3.65447998046875,3.65447998046875
998,3.662109375,3.65447998046875,3.662109375,3.662109375
999,3.66973876953125,3.662109375,3.66973876953125,3.66973876953125
1000,3.6773681640625,3.66973876953125,3.6773681640625,3.6773681640625
1001,3.68499755859375,3.6773681640625,3.68499755859375,3.68499755859375
1002,3.692626953125,3.68499755859375,3.692626953125,3.692626953125
1003,3.70025634765625,3.692626953125,3.70025634765625,3.70025634765625
1004,3.7078857421875,3.70025634765625,3.7078857421875,3.7078857421875
1005,3.71551513671875,3.7078857421875,3.71551513671875,3.71551513671875
1006,3.72314453125,3.71551513671875,3.72314453125,3.72314453125
1007,3.73077392578125,3.72314453125,3.73077392578125,3.73077392578125
1008,3.7384033203125,3.73077392578125,3.7384033203125,3.7384033203125
1009,3.74603271484375,3.7384033203125,3.74603271484375,3.74603271484375
1010,3.753662109375,3.74603271484375,3.753662109375,3.753662109375
1011,3.76129150390625,3.753662109375,3.76129150390625,3.76129150390625
1012,3.7689208984375,3.76129150390625,3.7689208984375,3.7689208984375
1013,3.77655029296875,3.7689208984375,3.77655029296875,3.77655029296875
1014,3.7841796875,3.77655029296875,3.7841796875,3.7841796875
1015,3.79180908203125,3.7841796875,3.79180908203125,3.79180908203125
1016,3.7994384765625,3.79180908203125,3.7994384765625,3.7994384765625
1017,3.80706787109375,3.7994384765625,3.80706787109375,3.80706787109375
1018,3.814697265625,3.80706787109375,3.814697265625,3.814697265625
1019,3.82232666015625,3.814697265625,3.82232666015625,3.82232666015625
1020,3.8299560546875,3.82232666015625,3.8299560546875,3.8299560546875
1021,3.83758544921875,3.8299560546875,3.83758544921875,3.83758544921875
1022,3.84521484375,3.83758544921875,3.84521484375,3.84521484375
1023,3.85284423828125,3.84521484375,3.85284423828125,3.85284423828125
1024,3.8604736328125,3.85284423828125,3.8604736328125,3.8604736328125
1025,3.86810302734375,3.8604736328125,3.86810302734375,3.86810302734375
1026,3.875732421875,3.86810302734375,3.875732421875,3.875732421875
1027,3.88336181640625,3.875732421875,3.88336181640625,3.88336181640625
1028,3.8909912109375,3.88336181640625,3.8909912109375,3.8909912109375
1029,3.89862060546875,3.8909912109375,3.89862060546875,3.89862060546875
1030,3.90625,3.89862060546875,3.90625,3.90625
1031,3.91387939453125,3.90625,3.91387939453125,3.91387939453125
1032,3.9215087890625,3.91387939453125,3.9215087890625,3.9215087890625
1033,3.92913818359375,3.9215087890625,3.92913818359375,3.92913818359375
1034,3.936767578125,3.92913818359375,3.936767578125,3.936767578125
1035,3.94439697265625,3.936767578125,3.94439697265625,3.94439697265625
1036,3.9520263671875,3.94439697265625,3.9520263671875,3.9520263671875
1037,3.95965576171875,3.9520263671875,3.95965576171875,3.95965576171875
1038,3.96728515625,3.95965576171875,3.96728515625,3.96728515625
1039,3.97491455078125,3.96728515625,3.97491455078125,3.97491455078125
1040,3.9825439453125,3.97491455078125,3.9825439453125,3.9825439453125
1041,3.99017333984375,3.9825439453125,3.99017333984375,3.99017333984375
1042,3.997802734375,3.99017333984375,3.997802734375,3.997802734375
1043,4.00543212890625,3.997802734375,4.00543212890625,4.00543212890625
1044,4.0130615234375,4.00543212890625,4.0130615234375,4.0130615234375
1045,4.02069091796875,4.0130615234375,4.02069091796875,4.02069091796875
1046,4.0283203125,4.02069091796875,4.0283203125,4.0283203125
1047,4.03594970703125,4.0283203125,4.03594970703125,4.03594970703125
1048,4.0435791015625,4.03594970703125,4.0435791015625,4.0435791015625
1049,4.05120849609375,4.0435791015625,4.05120849609375,4.05120849609375
1050,4.058837890625,4.05120849609375,4.058837890625,4.058837890625
1051,4.06646728515625,4.058837890625,4.06646728515625,4.06646728515625
1052,4.0740966796875,4.06646728515625,4.0740966796875,4.0740966796875
1053,4.08172607421875,4.0740966796875,4.08172607421875,4.08172607421875
1054,4.08935546875,4.08172607421875,4.08935546875,4.08935546875
1055,4.09698486328125,4.08935546875,4.09698486328125,4.09698486328125
1056,4.1046142578125,4.09698486328125,4.1046142578125,4.1046142578125
1057,4.11224365234375,4.1046142578125,4.11224365234375,4.11224365234375
1058,4.119873046875,4.11224365234375,4.119873046875,4.119873046875
1059,4.12750244140625,4.119873046875,4.12750244140625,4.12750244140625
1060,4.1351318359375,4.12750244140625,4.1351318359375,4.1351318359375
1061,4.14276123046875,4.1351318359375,4.14276123046875,4.14276123046875
1062,4.150390625,4.14276123046875,4.150390625,4.150390625
1063,4.15802001953125,4.150390625,4.15802001953125,4.15802001953125
1064,4.1656494140625,4.15802001953125,4.1656494140625,4.1656494140625
1065,4.17327880859375,4.1656494140625,4.17327880859375,4.17327880859375
1066,4.180908203125,4.17327880859375,4.180908203125,4.180908203125
1067,4.18853759765625,4.180908203125,4.18853759765625,4.18853759765625
1068,4.1961669921875,4.18853759765625,4.1961669921875,4.1961669921875
1069,4.20379638671875,4.1961669921875,4.20379638671875,4.20379638671875
1070,4.21142578125,4.20379638671875,4.21142578125,4.21142578125
1071,4.21905517578125,4.21142578125,4.21905517578125,4.21905517578125
1072,4.2266845703125,4.21905517578125,4.2266845703125,4.2266845703125
1073,4.23431396484375,4.2266845703125,4.23431396484375,4.23431396484375
1074,4.241943359375,4.23431396484375,4.241943359375,4.241943359375
1075,4.24957275390625,4.241943359375,4.24957275390625,4.24957275390625
1076,4.2572021484375,4.24957275390625,4.2572021484375,4.2572021484375
1077,4.26483154296875,4.2572021484375,4.26483154296875,4.26483154296875
1078,4.2724609375,4.26483154296875,4.2724609375,4.2724609375
1079,4.28009033203125,4.2724609375,4.28009033203125,4.28009033203125
1080,4.2877197265625,4.28009033203125,4.2877197265625,4.2877197265625
1081,4.29534912109375,4.2877197265625,4.29534912109375,4.29534912109375
1082,4.302978515625,4.29534912109375,4.302978515625,4.302978515625
1083,4.31060791015625,4.302978515625,4.31060791015625,4.31060791015625
1084,4.3182373046875,4.31060791015625,4.3182373046875,4.3182373046875
1085,4.32586669921875,4.3182373046875,4.32586669921875,4.32586669921875
1086,4.33349609375,4.32586669921875,4.33349609375,4.33349609375
1087,4.34112548828125,4.33349609375,4.34112548828125,4.34112548828125
1088,4.3487548828125,4.34112548828125,4.3487548828125,4.3487548828125
1089,4.35638427734375,4.3487548828125,4.35638427734375,4.35638427734375
1090,4.364013671875,4.35638427734375,4.364013671875,4.364013671875
1091,4.37164306640625,4.364013671875,4.37164306640625,4.37164306640625
1092,4.3792724609375,4.37164306640625,4.3792724609375,4.3792724609375
1093,4.38690185546875,4.3792724609375,4.38690185546875,4.38690185546875
1094,4.39453125,4.38690185546875,4.39453125,4.39453125
1095,4.40216064453125,4.39453125,4.40216064453125,4.40216064453125
1096,4.4097900390625,4.40216064453125,4.4097900390625,4.4097900390625
1097,4.41741943359375,4.4097900390625,4.41741943359375,4.41741943359375
1098,4.425048828125,4.41741943359375,4.425048828125,4.425048828125
1099,4.43267822265625,4.425048828125,4.43267822265625,4.43267822265625
1100,4.4403076171875,4.43267822265625,4.4403076171875,4.4403076171875
1101,4.44793701171875,4.4403076171875,4.44793701171875,4.44793701171875
1102,4.45556640625,4.44793701171875,4.45556640625,4.45556640625
1103,4.46319580078125,4.45556640625,4.46319580078125,4.46319580078125
1104,4.4708251953125,4.46319580078125,4.4708251953125,4.4708251953125
1105,4.47845458984375,4.4708251953125,4.47845458984375,4.47845458984375
1106,4.486083984375,4.47845458984375,4.486083984375,4.486083984375
1107,4.49371337890625,4.486083984375,4.49371337890625,4.49371337890625
1108,4.5013427734375,4.49371337890625,4.5013427734375,4.5013427734375
1109,4.50897216796875,4.5013427734375,4.50897216796875,4.50897216796875
1110,4.5166015625,4.50897216796875,4.5166015625,4.5166015625
1111,4.52423095703125,4.5166015625,4.52423095703125,4.52423095703125
1112,4.5318603515625,4.52423095703125,4.5318603515625,4.5318603515625
1113,4.53948974609375,4.5318603515625,4.53948974609375,4.53948974609375
1114,4.547119140625,4.53948974609375,4.547119140625,4.547119140625
1115,4.55474853515625,4.547119140625,4.55474853515625,4.55474853515625
1116,4.5623779296875,4.55474853515625,4.5623779296875,4.5623779296875
1117,4.57000732421875,4.5623779296875,4.57000732421875,4.57000732421875
1118,4.57763671875,4.57000732421875,4.57763671875,4.57763671875
1119,4.58526611328125,4.57763671875,4.58526611328125,4.58526611328125
1120,4.5928955078125,4.58526611328125,4.5928955078125,4.5928955078125
1121,4.60052490234375,4.5928955078125,4.60052490234375,4.60052490234375
1122,4.608154296875,4.60052490234375,4.608154296875,4.608154296875
1123,4.61578369140625,4.608154296875,4.61578369140625,4.61578369140625
1124,4.6234130859375,4.61578369140625,4.6234130859375,4.6234130859375
1125,4.63104248046875,4.6234130859375,4.63104248046875,4.63104248046875
1126,4.638671875,4.63104248046875,4.638671875,4.638671875
1127,4.64630126953125,4.638671875,4.64630126953125,4.64630126953125
1128,4.6539306640625,4.64630126953125,4.6539306640625,4.6539306640625
1129,4.66156005859375,4.6539306640625,4.66156005859375,4.66156005859375
1130,4.669189453125,4.66156005859375,4.669189453125,4.669189453125
1131,4.67681884765625,4.669189453125,4.67681884765625,4.67681884765625
1132,4.6844482421875,4.67681884765625,4.6844482421875,4.6844482421875
1133,4.69207763671875,4.6844482421875,4.69207763671875,4.69207763671875
1134,4.69970703125,4.69207763671875,4.69970703125,4.69970703125
1135,4.70733642578125,4.69970703125,4.70733642578125,4.70733642578125
1136,4.7149658203125,4.70733642578125,4.7149658203125,4.7149658203125
1137,4.72259521484375,4.7149658203125,4.72259521484375,4.72259521484375
1138,4.730224609375,4.72259521484375,4.730224609375,4.730224609375
1139,4.73785400390625,4.730224609375,4.73785400390625,4.73785400390625
1140,4.7454833984375,4.73785400390625,4.7454833984375,4.7454833984375
1141,4.75311279296875,4.7454833984375,4.75311279296875,4.75311279296875
1142,4.7607421875,4.75311279296875,4.7607421875,4.7607421875
1143,4.76837158203125,4.7607421875,4.76837158203125,4.76837158203125
1144,4.7760009765625,4.76837158203125,4.7760009765625,4.7760009765625
1145,4.78363037109375,4.7760009765625,4.78363037109375,4.78363037109375
1146,4.791259765625,4.78363037109375,4.791259765625,4.791259765625
1147,4.79888916015625,4.791259765625,4.79888916015625,4.79888916015625
1148,4.8065185546875,4.79888916015625,4.8065185546875,4.8065185546875
1149,4.81414794921875,4.8065185546875,4.81414794921875,4.81414794921875
1150,4.82177734375,4.81414794921875,4.82177734375,4.82177734375
1151,4.82940673828125,4.82177734375,4.82940673828125,4.82940673828125
1152,4.8370361328125,4.82940673828125,4.8370361328125,4.8370361328125
1153,4.84466552734375,4.8370361328125,4.84466552734375,4.84466552734375
1154,4.852294921875,4.84466552734375,4.852294921875,4.852294921875
1155,4.85992431640625,4.852294921875,4.85992431640625,4.85992431640625
1156,4.8675537109375,4.85992431640625,4.8675537109375,4.8675537109375
1157,4.87518310546875,4.8675537109375,4.87518310546875,4.87518310546875
1158,4.8828125,4.87518310546875,4.8828125,4.8828125
1159,4.89044189453125,4.8828125,4.89044189453125,4.89044189453125
1160,4.8980712890625,4.89044189453125,4.8980712890625,4.8980712890625
1161,4.90570068359375,4.8980712890625,4.90570068359375,4.90570068359375
1162,4.913330078125,4.90570068359375,4.913330078125,4.913330078125
1163,4.92095947265625,4.913330078125,4.92095947265625,4.92095947265625
1164,4.9285888671875,4.92095947265625,4.9285888671875,4.9285888671875
1165,4.93621826171875,4.9285888671875,4.93621826171875,4.93621826171875
1166,4.94384765625,4.93621826171875,4.94384765625,4.94384765625
1167,4.95147705078125,4.94384765625,4.95147705078125,4.95147705078125
1168,4.9591064453125,4.95147705078125,4.9591064453125,4.9591064453125
1169,4.96673583984375,4.9591064453125,4.96673583984375,4.96673583984375
1170,4.974365234375,4.96673583984375,4.974365234375,4.974365234375
1171,4.98199462890625,4.974365234375,4.98199462890625,4.98199462890625
1172,4.9896240234375,4.98199462890625,4.9896240234375,4.9896240234375
1173,4.99725341796875,4.9896240234375,4.99725341796875,4.99725341796875
1174,5.0048828125,4.99725341796875,5.0048828125,5.0048828125
1175,5.01251220703125,5.0048828125,5.01251220703125,5.01251220703125
1176,5.0201416015625,5.01251220703125,5.0201416015625,5.0201416015625
1177,5.02777099609375,5.0201416015625,5.02777099609375,5.02777099609375
1178,5.035400390625,5.02777099609375,5.035400390625,5.035400390625
1179,5.04302978515625,5.035400390625,5.04302978515625,5.04302978515625
1180,5.0506591796875,5.04302978515625,5.0506591796875,5.0506591796875
1181,5.05828857421875,5.0506591796875,5.05828857421875,5.05828857421875
1182,5.06591796875,5.05828857421875,5.06591796875,5.06591796875
1183,5.07354736328125,5.06591796875,5.07354736328125,5.07354736328125
1184,5.0811767578125,5.07354736328125,5.0811767578125,5.0811767578125
1185,5.08880615234375,5.0811767578125,5.08880615234375,5.08880615234375
1186,5.096435546875,5.08880615234375,5.096435546875,5.096435546875
1187,5.10406494140625,5.096435546875,5.10406494140625,5.10406494140625
1188,5.1116943359375,5.10406494140625,5.1116943359375,5.1116943359375
1189,5.11932373046875,5.1116943359375,5.11932373046875,5.11932373046875
1190,5.126953125,5.11932373046875,5.126953125,5.126953125
1191,5.13458251953125,5.126953125,5.13458251953125,5.13458251953125
1192,5.1422119140625,5.13458251953125,5.1422119140625,5.1422119140625
1193,5.14984130859375,5.1422119140625,5.14984130859375,5.14984130859375
1194,5.157470703125,5.14984130859375,5.157470703125,5.157470703125
1195,5.16510009765625,5.157470703125,5.16510009765625,5.16510009765625
1196,5.1727294921875,5.16510009765625,5.1727294921875,5.1727294921875
1197,5.18035888671875,5.1727294921875,5.18035888671875,5.18035888671875
1198,5.18798828125,5.18035888671875,5.18798828125,5.18798828125
1199,5.19561767578125,5.18798828125,5.19561767578125,5.19561767578125
1200,5.2032470703125,5.19561767578125,5.2032470703125,5.2032470703125
1201,5.21087646484375,5.2032470703125,5.21087646484375,5.21087646484375
1202,5.218505859375,5.21087646484375,5.218505859375,5.218505859375
